file_name,AUC,TSS
"Lasioglossum_villosulum_(Kirby,_1802)_performance",0.95964863,0.813837295
"Braunsapis_mixta_(Smith,_1852)_performance",0.959645619,0.875128571
"Megachile_discolor_Smith,_1853_performance",0.959634471,0.868613725
"Townsendiella_pulchra_Crawford,_1916_performance",0.959624444,0.856025755
"Megachile_fimbriata_Smith,_1853_performance",0.95961375,0.84752
"Gronoceras_felinum_(Gerstäcker,_1857)_performance",0.959599419,0.847198431
"Perdita_claypolei_Cockerell,_1901_performance",0.959594403,0.900413445
"Lasioglossum_cambagei_(Cockerell,_1910)_performance",0.959548897,0.91558
"Ptilothrix_tricolor_(Friese,_1906)_performance",0.95954875,0.92888
"Ceratina_cucurbitina_(Rossi,_1792)_performance",0.959545474,0.81632459
"Hypanthidium_obscurius_Schrottky,_1908_performance",0.959525882,0.879265882
"Xenoglossa_gabbii_(Cresson,_1878)_performance",0.959518615,0.8478
"Osmia_niveata_(Fabricius,_1804)_performance",0.959452554,0.827674152
"Protosmia_rubifloris_(Cockerell,_1898)_performance",0.9594172,0.84
"Lasioglossum_tricinctum_(Schenck,_1874)_performance",0.959382143,0.819834286
"Xylocopa_aurulenta_(Fabricius,_1804)_performance",0.959381381,0.88182
"Sphecodes_galerus_Lovell_and_Cockerell,_1907_performance",0.959378571,0.839299048
"Andrena_albopunctata_(Rossi,_1792)_performance",0.959354444,0.823631111
"Bombus_opifex_Smith,_1879_performance",0.9593401,0.836334256
"Ceratina_mikmaqi_Rehan_and_Sheffield,_2011_performance",0.959315547,0.779003798
"Sphecodes_rufiventris_(Panzer,_1798)_performance",0.959284972,0.808769126
"Lithurgopsis_gibbosa_(Smith,_1853)_performance",0.959283452,0.839802711
"Colletes_marleyi_Cockerell,_1919_performance",0.959265901,0.846401441
"Perdita_polytropica_Timberlake,_1962_performance",0.959263834,0.889309091
"Andrena_russula_Lepeletier,_1841_performance",0.959259113,0.828828375
"Calliopsis_pectidis_Shinn,_1965_performance",0.95923095,0.86296
"Lasioglossum_victoriellum_(Cockerell,_1914)_performance",0.959166875,0.88134
"Andrena_rufizona_Imhoff,_1834_performance",0.959161213,0.830167059
"Lasioglossum_kunzei_(Cockerell,_1898)_performance",0.95913641,0.862670769
"Lasioglossum_holochlorum_(Cockerell,_1914)_performance",0.959135789,0.866181053
"Euryglossa_adelaidae_Cockerell,_1905_performance",0.95907115,0.87966
"Bombus_quadricolor_(Lepeletier,_1832)_performance",0.959059161,0.849769168
"Xylocopa_ciliata_Burmeister,_1876_performance",0.959014316,0.834681053
"Microthurge_pygmaeus_(Friese,_1908)_performance",0.95895989,0.911195385
"Lasioglossum_floridanum_(Robertson,_1892)_performance",0.958939444,0.84104
"Amegilla_niveata_(Friese,_1905)_performance",0.958935313,0.873145
"Hoplitis_papaveris_(Latreille,_1799)_performance",0.958925269,0.803915269
"Lasioglossum_opacicolle_(Cockerell,_1914)_performance",0.958880918,0.808794688
"Lasioglossum_trigeminum_Gibbs,_2011_performance",0.95887489,0.853477138
"Megachile_ordinaria_Smith,_1853_performance",0.958832333,0.813537143
"Neocorynura_pseudobaccha_(Cockerell,_1901)_performance",0.95883,0.884433333
"Colletes_solidaginis_Swenk,_1906_performance",0.958820232,0.857658752
"Hylaeus_gibbus_Saunders,_1850_performance",0.958819785,0.843439899
"Perdita_triangulifera_Timberlake,_1964_performance",0.958780443,0.836741862
"Nomada_ovata_(Robertson,_1903)_performance",0.958745371,0.833317896
"Megachile_heriadiformis_Smith,_1853_performance",0.958724935,0.88542
"Megachile_lucidiventris_Smith,_1853_performance",0.958707224,0.859303902
"Bombus_pratorum_(Linnaeus,_1761)_performance",0.958706704,0.838064616
"Trigona_albipennis_M._C._Almeida,_1995_performance",0.958685256,0.87334
"Stelis_signata_(Latreille,_1809)_performance",0.958677507,0.830966325
"Lasioglossum_nelumbonis_(Robertson,_1890)_performance",0.958650682,0.800167698
"Panurginus_romani_Aurivillius,_1914_performance",0.958643308,0.886964912
"Homotrigona_apicalis_(Smith,_1857)_performance",0.958621226,0.902293333
"Megachile_boliviensis_Friese,_1917_performance",0.95861,0.82576
"Lasioglossum_bicingulatum_(Smith,_1853)_performance",0.958608763,0.844450825
"Melissodes_metenua_Cockerell,_1924_performance",0.958596,0.83692
"Bombus_dahlbomii_Guérin-Méneville,_1835_performance",0.958543908,0.852701793
"Amegilla_dawsoni_(Rayment,_1951)_performance",0.958484683,0.878626667
"Ashmeadiella_pronitens_(Cockerell,_1906)_performance",0.958466813,0.851853626
"Melipona_fuliginosa_Lepeletier,_1836_performance",0.958404244,0.88898
"Andrena_ablegata_(Cockerell,_1922)_performance",0.958387273,0.825468571
"Lasioglossum_malachurum_(Kirby,_1802)_performance",0.958333587,0.81918
"Andrena_walleyi_Cockerell,_1932_performance",0.958331917,0.85744
"Euryglossa_calliopsella_Cockerell,_1910_performance",0.95831225,0.91416
"Macrotera_arcuata_(Fox,_1893)_performance",0.958274588,0.838011537
"Ptilothrix_relata_(Holmberg,_1903)_performance",0.958256324,0.873875294
"Lasioglossum_castor_Walker,_1995_performance",0.95824645,0.873090608
"Dieunomia_bolliana_(Cockerell,_1910)_performance",0.958228562,0.86548
"Panurgus_calcaratus_(Scopoli,_1763)_performance",0.958202342,0.82788962
"Perdita_octomaculata_(Say,_1824)_performance",0.958192856,0.825479772
"Megachile_bituberculata_Ritsema,_1880_performance",0.958186667,0.88032
"Dufourea_minuta_Lepeletier,_1841_performance",0.958186396,0.833048228
"Andrena_aliciae_Robertson,_1891_performance",0.958158717,0.805171859
"Thygater_rubricata_(Smith,_1879)_performance",0.95815425,0.85756
"Andrena_nitidiuscula_Schenck,_1853_performance",0.958128,0.85358
"Triepeolus_grindeliae_Cockerell,_1907_performance",0.958105548,0.832524762
"Allodapula_dichroa_(Strand,_1915)_performance",0.958094872,0.839615385
"Lasioglossum_humei_(Cockerell,_1905)_performance",0.95808,0.866348571
"Neocorynura_pubescens_(Friese,_1917)_performance",0.958075556,0.89518
"Megachile_reflexa_(Snelling,_1990)_performance",0.958075515,0.851
"Andrena_palpalis_Timberlake,_1951_performance",0.958072222,0.888297778
"Hoplitis_biscutellae_(Cockerell,_1897)_performance",0.95807123,0.84212533
"Icteranthidium_ferrugineum_(Fabricius,_1787)_performance",0.958045929,0.847984762
"Ashmeadiella_prosopidis_(Cockerell,_1897)_performance",0.958019833,0.825599593
"Trichocolletes_orientalis_Batley_and_Houston,_2012_performance",0.95801735,0.835469117
"Atoposmia_rupestris_(Cockerell,_1935)_performance",0.958006667,0.87676
"Sphecodes_ruficrus_(Erichson,_1835)_performance",0.957953566,0.849651313
"Andrena_propinqua_Schenck,_1853_performance",0.957905233,0.832387568
"Pachyprosopis_psilosomata_Exley,_1972_performance",0.957862095,0.89136
"Osmia_crassa_Rust_and_Bohart,_1986_performance",0.957860114,0.879387692
"Lasioglossum_costale_(Vachal,_1904)_performance",0.957858333,0.89248
"Lasioglossum_anomalum_(Robertson,_1892)_performance",0.957837004,0.795065882
"Hoplitis_seminigra_(Timberlake_and_Michener,_1950)_performance",0.957834835,0.88024
"Lasioglossum_hilactus_(Smith,_1853)_performance",0.957828636,0.786352727
"Macrogalea_candida_(Smith,_1879)_performance",0.957820471,0.87859971
"Hylaeus_rotundiceps_(Smith,_1879)_performance",0.957802857,0.86596
"Frieseomelitta_trichocerata_Moure,_1990_performance",0.957785801,0.882329091
"Scaura_argyrea_(Cockerell,_1912)_performance",0.95777965,0.90562
"Lasioglossum_altichus_(Smith,_1853)_performance",0.957761563,0.785935
"Bombus_weisi_Friese,_1903_performance",0.957735312,0.844846267
"Lasioglossum_orbatum_(Smith,_1853)_performance",0.957724066,0.875497076
"Lasioglossum_titusi_(Crawford,_1902)_performance",0.957699379,0.866507498
"Melecta_luctuosa_(Scopoli,_1770)_performance",0.957673198,0.798042222
"Hylaeus_meridionalis_Förster,_1871_performance",0.957672381,0.818873333
"Anthophora_praecox_Friese,_1909_performance",0.957654286,0.823345714
"Trigona_truculenta_M._C._Almeida,_1985_performance",0.957645725,0.887262198
"Colletes_clypeonitens_Swenk,_1906_performance",0.957639545,0.818594545
"Calliopsis_squamifera_Timberlake,_1947_performance",0.957624952,0.870761905
"Hylaeus_amiculinus_(Cockerell,_1922)_performance",0.957555755,0.880785185
"Andrena_ceanothi_Viereck,_1917_performance",0.957535833,0.818833333
"Plebeia_melanica_Ayala,_1999_performance",0.957495417,0.871406667
"Anthidium_edwardsii_Cresson,_1878_performance",0.957479864,0.839157987
"Amegilla_cingulata_(Fabricius,_1775)_performance",0.957466884,0.813613162
"Hoplitis_perezi_(Ferton,_1895)_performance",0.957428333,0.829186667
"Svastra_nitida_(LaBerge,_1956)_performance",0.957391429,0.840671429
"Xylocopa_iris_(Christ,_1791)_performance",0.957350862,0.793504912
"Megachile_discorhina_Cockerell,_1924_performance",0.957322172,0.821580166
"Ashmeadiella_holtii_Cockerell,_1898_performance",0.95725002,0.859813439
"Xylocopa_lateralis_Say,_1837_performance",0.957249167,0.85826
"Colletes_inaequalis_Say,_1837_performance",0.957241159,0.799293763
"Perdita_aridella_Timberlake,_1960_performance",0.957190452,0.860324762
"Paratetrapedia_lugubris_(Cresson,_1878)_performance",0.957184737,0.90862
"Sphecodes_gibbus_(Linnaeus,_1758)_performance",0.957170381,0.834353599
"Caenaugochlora_costaricensis_(Friese,_1917)_performance",0.957116103,0.86476
"Nomada_fervida_Smith,_1854_performance",0.957116096,0.840733213
"Megachile_erythropyga_Smith,_1853_performance",0.957092489,0.800559289
"Megachile_elongata_Smith,_1879_performance",0.95705641,0.91436
"Rhodanthidium_septemdentatum_(Latreille,_1809)_performance",0.957051716,0.773516064
"Perdita_larreae_Cockerell,_1896_performance",0.957024846,0.85276
"Bombus_confusus_Schenck,_1861_performance",0.957014565,0.833433043
"Augochlora_sidaefoliae_Cockerell,_1913_performance",0.956982609,0.88494
"Hylaeus_euryscapus_Förster,_1871_performance",0.956933526,0.89782
"Lasioglossum_sexnotatulum_(Nylander,_1852)_performance",0.9569325,0.888293333
"Colletes_lucens_Vachal,_1909_performance",0.956927822,0.909933939
"Perdita_malacothricis_Timberlake,_1956_performance",0.956926204,0.853975149
"Nomada_emarginata_Morawitz,_1877_performance",0.956920067,0.8186
"Ctenocolletes_rufescens_Houston,_1983_performance",0.956913333,0.92278
"Brachymelecta_larreae_(Cockerell,_1900)_performance",0.956844154,0.8758
"Bombus_lapidarius_(Linnaeus,_1758)_performance",0.956842058,0.841583122
"Thyreus_orbatus_(Lepeletier,_1841)_performance",0.95683756,0.815564762
"Centris_nitens_Lepeletier,_1841_performance",0.95683468,0.83848
"Xylocopa_aerata_(Smith,_1851)_performance",0.956756661,0.823353297
"Hoplitis_tridentata_(Dufour_and_Perris,_1840)_performance",0.956736334,0.828696915
"Heriades_rubicola_Pérez,_1890_performance",0.956727484,0.804918495
"Colletes_prosopidis_Cockerell,_1897_performance",0.956723333,0.87302
"Frieseomelitta_nigra_(Cresson,_1878)_performance",0.956695232,0.817903978
"Lasioglossum_ochrochilum_Walker,_1995_performance",0.956687821,0.841050769
"Osmia_nemoris_Sandhouse,_1924_performance",0.956592792,0.874442456
"Megachile_nasicornis_Friese,_1903_performance",0.95657,0.89396
"Andrena_lapponica_Zetterstedt,_1838_performance",0.956530892,0.839036146
"Schwarziana_quadripunctata_(Lepeletier,_1836)_performance",0.956506471,0.869367267
"Hylaeus_angustatus_(Schenck,_1861)_performance",0.956499033,0.843964942
"Scaptotrigona_xanthotricha_Moure,_1950_performance",0.956466926,0.874818182
"Lasioglossum_marinense_(Michener,_1936)_performance",0.956456667,0.825473333
"Centris_lutea_Friese,_1899_performance",0.956436923,0.87108
"Osmia_andrenoides_Spinola,_1808_performance",0.956414066,0.823989071
"Anthophora_plumipes_(Pallas,_1772)_performance",0.956405146,0.799480146
"Halictus_cochlearitarsis_(Dours,_1872)_performance",0.956383333,0.811773333
"Euglossa_analis_Westwood,_1840_performance",0.95635125,0.83034
"Centris_nigrocaerulea_Smith,_1874_performance",0.956330093,0.856494921
"Euglossa_cordata_(Linnaeus,_1758)_performance",0.956323092,0.857933445
"Megachile_marginata_Smith,_1853_performance",0.956302051,0.91238
"Xylocopa_fimbriata_Fabricius,_1804_performance",0.956257834,0.802017376
"Hoplitis_elongaticeps_Michener,_1947_performance",0.956252857,0.92616
"Paratetrapedia_connexa_(Vachal,_1909)_performance",0.956242208,0.9212
"Osmia_mustelina_Gerstäcker,_1869_performance",0.956224444,0.843697778
"Pseudoanthidium_tuberculiferum_(Brauns,_1905)_performance",0.956189573,0.882852877
"Pachyanthidium_cordatum_(Smith,_1854)_performance",0.956173856,0.796752549
"Ceratina_chalybea_Chevrier,_1872_performance",0.95617363,0.803083896
"Lipotriches_panganina_(Strand,_1911)_performance",0.956173626,0.87832
"Scaptotrigona_bipunctata_(Lepeletier,_1836)_performance",0.956088125,0.826702727
"Coelioxys_brevis_Eversmann,_1852_performance",0.95606319,0.848894286
"Apis_andreniformis_Smith,_1857_performance",0.956052489,0.89204
"Exomalopsis_tepaneca_Cresson,_1878_performance",0.956046926,0.861189091
"Hylaeus_albonitens_(Cockerell,_1905)_performance",0.956006151,0.823689412
"Eufriesea_superba_(Hoffmannsegg,_1817)_performance",0.956001648,0.865478242
"Perdita_similis_Timberlake,_1958_performance",0.955997325,0.818629376
"Diadasia_consociata_Timberlake,_1939_performance",0.955981255,0.846821645
"Centris_pallida_Fox,_1899_performance",0.955970885,0.813602926
"Scaptotrigona_depilis_(Moure,_1942)_performance",0.955952053,0.88648
"Andrena_bimaculata_(Kirby,_1802)_performance",0.955934369,0.795916793
"Perdita_nasuta_Timberlake,_1962_performance",0.955925271,0.866790936
"Lasioglossum_vagans_(Smith,_1857)_performance",0.955923626,0.81998
"Hylaeus_perhumilis_(Cockerell,_1914)_performance",0.955903978,0.799280046
"Scrapter_ruficornis_(Cockerell,_1916)_performance",0.955896667,0.82048
"Nomada_rubicunda_Olivier,_1812_performance",0.955831696,0.802707368
"Perdita_jucunda_Timberlake,_1962_performance",0.95575875,0.88136
"Anthophora_bimaculata_(Panzer,_1798)_performance",0.955757361,0.833091027
"Lasioglossum_brunnesetum_Walker,_1995_performance",0.95574259,0.840455349
"Anthidiellum_zebra_(Friese,_1904)_performance",0.955732549,0.882481961
"Anthidium_loti_Perris,_1852_performance",0.955703821,0.810036423
"Sphecodes_dichrous_Smith,_1853_performance",0.955697447,0.817345614
"Lasioglossum_ephialtum_Gibbs,_2010_performance",0.95566515,0.768337228
"Lasioglossum_pachycephalus_(Cockerell,_1916)_performance",0.95553992,0.80962695
"Colletes_covilleae_Timberlake,_1951_performance",0.95551295,0.847325185
"Xylocopa_artifex_Smith,_1874_performance",0.9555025,0.80342
"Osmia_melanogaster_Spinola,_1808_performance",0.955498762,0.833488571
"Epeolus_lectoides_Robertson,_1901_performance",0.955480025,0.777030856
"Centris_terminata_Smith,_1874_performance",0.9554625,0.89476
"Hoplitis_pallicornis_(Friese,_1895)_performance",0.95545,0.814566667
"Allodapula_melanopus_(Cameron,_1905)_performance",0.95543375,0.79769
"Dufourea_trochantera_Bohart,_1948_performance",0.955425689,0.853658026
"Eufriesea_surinamensis_(Linnaeus,_1758)_performance",0.95541762,0.86408
"Tetraloniella_minuta_(Friese,_1905)_performance",0.955383007,0.885888889
"Stelis_louisae_Cockerell,_1911_performance",0.955340474,0.804044289
"Exoneura_bicolor_Smith,_1854_performance",0.955325968,0.78399253
"Lasioglossum_gilesi_(Cockerell,_1905)_performance",0.955322528,0.849094118
"Euglossa_pleosticta_Dressler,_1982_performance",0.955274684,0.89364
"Dufourea_vernalis_Timberlake,_1939_performance",0.955247682,0.850998367
"Amegilla_pulchra_(Smith,_1854)_performance",0.955239121,0.774242797
"Andrena_auricoma_Smith,_1879_performance",0.955233759,0.844295443
"Andrena_dunningi_Cockerell,_1898_performance",0.955210878,0.775242979
"Hylaeus_proximus_(Smith,_1879)_performance",0.955208961,0.794112835
"Bombus_pullatus_Franklin,_1913_performance",0.955138438,0.87002
"Lasioglossum_macoupinense_(Robertson,_1895)_performance",0.955126201,0.818330303
"Andrena_chlorogaster_Viereck,_1904_performance",0.95512572,0.816813833
"Megachile_melanopyga_Costa,_1863_performance",0.955113214,0.78571614
"Pseudoanthidium_nanum_(Mocsáry,_1881)_performance",0.955111977,0.835640109
"Bombus_rupestris_(Fabricius,_1793)_performance",0.955091964,0.845220914
"Anthophora_aestivalis_(Panzer,_1801)_performance",0.955073846,0.816391963
"Coelioxys_germanus_Cresson,_1878_performance",0.955007778,0.779697778
"Andrena_flavipes_Panzer,_1799_performance",0.954966552,0.79580069
"Melissodes_bruneri_(Cockerell,_1918)_performance",0.954965,0.88522
"Perdita_luciae_Cockerell,_1899_performance",0.954963333,0.85792
"Megachile_eurimera_Smith,_1853_performance",0.954950503,0.891374921
"Thyreus_pictus_(Smith,_1854)_performance",0.95489115,0.85926
"Lasioglossum_diversopunctatum_(Ellis,_1914)_performance",0.954884421,0.869353684
"Epicharis_analis_Lepeletier,_1841_performance",0.954881667,0.90484
"Centris_rhodoprocta_Moure_and_Seabra,_1960_performance",0.954833071,0.8734
"Colletes_hylaeiformis_Eversmann,_1852_performance",0.954829,0.83628
"Euaspis_polynesia_Vachal,_1903_performance",0.954794473,0.804854131
"Protandrena_pauper_(Cresson,_1878)_performance",0.954768526,0.842705641
"Lasioglossum_adustum_Walker,_1995_performance",0.95474943,0.840119274
"Centris_muralis_Burmeister,_1876_performance",0.954741667,0.884873333
"Ceratina_calcarata_Robertson,_1900_performance",0.954737998,0.772756263
"Peponapis_fervens_(Smith,_1879)_performance",0.954734841,0.853632593
"Nomioides_maculiventris_(Cameron,_1905)_performance",0.954678135,0.86286
"Osmia_scutellaris_Morawitz,_1868_performance",0.954649239,0.819776522
"Bombus_hortorum_(Linnaeus,_1761)_performance",0.954479365,0.818591491
"Neopasiphae_mirabilis_Perkins,_1912_performance",0.954471875,0.9152
"Tetraloniella_braunsiana_(Friese,_1905)_performance",0.954450067,0.84624
"Andrena_ceanothifloris_Linsley,_1938_performance",0.954434,0.89222
"Hylaeus_illinoisensis_(Robertson,_1896)_performance",0.954416463,0.81917305
"Augochlorella_persimilis_(Viereck,_1910)_performance",0.954315687,0.82247591
"Hoplitis_anthocopoides_(Schenck,_1853)_performance",0.954300848,0.828569485
"Calliopsis_puellae_(Cockerell,_1933)_performance",0.954295434,0.833336671
"Megachile_toluca_Cresson,_1878_performance",0.9542622,0.85126
"Melissodes_bidentis_Cockerell,_1914_performance",0.954237692,0.87316
"Megachile_mossambica_Gribodo,_1895_performance",0.95420359,0.864706154
"Lasioglossum_lacthius_(Smith,_1853)_performance",0.954203483,0.85816
"Lasioglossum_taylorae_Gibbs,_2010_performance",0.954155263,0.837036842
"Perdita_pratti_Cockerell,_1906_performance",0.954132857,0.89604
"Andrena_principalis_LaBerge,_1986_performance",0.954123333,0.883073333
"Thyreus_delumbatus_(Vachal,_1903)_performance",0.954123009,0.81410111
"Exomalopsis_auropilosa_Spinola,_1853_performance",0.954114167,0.882953333
"Megachile_fulva_Smith,_1853_performance",0.9540925,0.862066667
"Ceratina_diodonta_H._S._Smith,_1907_performance",0.954085,0.81122
"Anthophora_dammersi_Timberlake,_1937_performance",0.954076818,0.879089091
"Lasioglossum_murrayi_(Cockerell,_1905)_performance",0.954065917,0.801594936
"Eucera_angustifrons_(Timberlake,_1969)_performance",0.954049081,0.87914
"Hypanthidium_cacerense_Urban,_1998_performance",0.95401625,0.85978
"Andrena_sphaeralceae_Linsley,_1939_performance",0.953981214,0.90638
"Lasioglossum_imitatum_(Smith,_1853)_performance",0.953957797,0.812116724
"Thyreus_nitidulus_(Fabricius,_1804)_performance",0.953950899,0.793621326
"Nomada_furva_Panzer,_1798_performance",0.953911594,0.798683768
"Perdita_amoena_Timberlake,_1956_performance",0.953889231,0.872170769
"Lasioglossum_helichrysi_(Cockerell,_1914)_performance",0.953833824,0.827525882
"Perdita_duplonotata_Timberlake,_1956_performance",0.953781667,0.889333333
"Halictus_maculatus_Smith,_1848_performance",0.953765371,0.806646981
"Xylocopa_barbatella_Cockerell,_1931_performance",0.95376,0.87402
"Perdita_difficilis_Timberlake,_1964_performance",0.953755399,0.87672
"Lasioglossum_timothyi_Gibbs,_2010_performance",0.953739572,0.819439251
"Bombus_soroeensis_(Fabricius,_1776)_performance",0.953698241,0.838994456
"Halictus_kessleri_Bramson,_1879_performance",0.95369581,0.831
"Bombus_pseudobaicalensis_Vogt,_1911_performance",0.953691026,0.802419487
"Ceratina_lineola_Vachal,_1903_performance",0.953638772,0.82836924
"Megachile_dorsata_Smith,_1853_performance",0.95362,0.85672
"Andrena_perimelas_Cockerell,_1905_performance",0.953611319,0.863377582
"Trigona_nigerrima_Cresson,_1878_performance",0.953556156,0.886253333
"Megachile_zexmeniae_Cockerell,_1912_performance",0.953546433,0.8647
"Lasioglossum_glabriusculum_(Morawitz,_1872)_performance",0.953539695,0.794356041
"Gaesischia_exul_Michener,_LaBerge_and_Moure,_1955_performance",0.953538682,0.836937241
"Hylaeus_cornutus_Curtis,_1831_performance",0.953512401,0.779522769
"Hoplitis_xerophila_(Cockerell,_1935)_performance",0.953433867,0.84556
"Caupolicana_lugubris_Smith,_1879_performance",0.953400368,0.851505882
"Megachile_fucata_Mitchell,_1934_performance",0.953395827,0.811693353
"Andrena_savignyi_Spinola,_1838_performance",0.953376484,0.817973626
"Andrena_chapmanae_Viereck,_1904_performance",0.953374994,0.839761463
"Eufriesea_concava_(Friese,_1899)_performance",0.953368738,0.87318
"Coelioxys_pratti_Crawford,_1914_performance",0.953362542,0.842373333
"Lasioglossum_hyalinum_(Crawford,_1907)_performance",0.953332893,0.826989688
"Leiopodus_lacertinus_Smith,_1854_performance",0.953287835,0.867090563
"Megachile_heliophila_Cockerell,_1913_performance",0.953285165,0.856993626
"Melissodes_dagosus_Cockerell,_1909_performance",0.953250276,0.780386263
"Perdita_labergei_Timberlake,_1960_performance",0.953238333,0.860853333
"Perdita_albihirta_Timberlake,_1954_performance",0.953221242,0.831026144
"Xylocopa_iridipennis_Lepeletier,_1841_performance",0.953104744,0.8711
"Perdita_phymatae_Cockerell,_1895_performance",0.953084473,0.828306724
"Caenonomada_bruneri_Ashmead,_1899_performance",0.953075425,0.84678
"Calliopsis_scutellaris_Fowler,_1899_performance",0.953064722,0.844586667
"Hylaeus_delicatus_(Cockerell,_1911)_performance",0.953058083,0.853626667
"Andrena_phaceliae_Mitchell,_1960_performance",0.953026374,0.877725497
"Hylaeus_gredleri_Förster,_1871_performance",0.953023688,0.787336962
"Lasioglossum_laticeps_(Schenck,_1869)_performance",0.953002785,0.810858542
"Lasioglossum_xanthopus_(Kirby,_1802)_performance",0.9529975,0.751825882
"Epeolus_amabilis_Gerstäcker,_1869_performance",0.952996089,0.827934595
"Diadasia_martialis_Timberlake,_1940_performance",0.952985,0.843846667
"Megachile_lagopoda_(Linnaeus,_1761)_performance",0.952901111,0.801368889
"Colletes_americanus_Cresson,_1868_performance",0.952885059,0.80066804
"Ceratina_smaragdula_(Fabricius,_1787)_performance",0.952854705,0.765620915
"Thyreus_plumifer_(Brauns,_1909)_performance",0.9528285,0.85176
"Andrena_fracta_Casad_and_Cockerell,_1896_performance",0.952821075,0.822086566
"Perdita_wilmattae_Cockerell,_1906_performance",0.95275,0.856
"Xenoglossa_fulva_Smith,_1854_performance",0.952740435,0.85333415
"Apis_florea_Fabricius,_1787_performance",0.952706541,0.765099664
"Nomada_cressonii_Robertson,_1893_performance",0.952699375,0.798166437
"Ashmeadiella_cazieri_Michener,_1939_performance",0.952650943,0.87184
"Andrena_schuhi_LaBerge,_1980_performance",0.952635533,0.8619
"Osmia_rufohirta_Latreille,_1811_performance",0.952598602,0.785061228
"Epanthidium_maculatum_Urban,_1995_performance",0.952575238,0.828137249
"Ceratina_braunsi_Eardley_and_Daly,_2007_performance",0.95253125,0.82004
"Osmia_felti_Cockerell,_1911_performance",0.95252044,0.794405055
"Andrena_quadrilimbata_LaBerge,_1977_performance",0.95251117,0.89446
"Triepeolus_tristis_(Smith,_1854)_performance",0.952505875,0.850286667
"Tetraloniella_minuticornis_(Friese,_1905)_performance",0.952432692,0.86876
"Dianthidium_parkeri_Grigarick_and_Stange,_1964_performance",0.952411667,0.826087126
"Lasioglossum_interruptum_(Panzer,_1798)_performance",0.952409739,0.780060166
"Nomada_obscurella_Fowler,_1902_performance",0.952390417,0.80658
"Caenaugochlora_inermis_(Vachal,_1904)_performance",0.952357211,0.84482
"Megachile_pilidens_Alfken,_1924_performance",0.952267848,0.806570019
"Xylocopa_flavicollis_(De_Geer,_1778)_performance",0.952242368,0.784951579
"Townsendiella_rufiventris_Linsley,_1942_performance",0.952215048,0.9099
"Bombus_sylvarum_(Linnaeus,_1761)_performance",0.952184813,0.823232645
"Xylocopa_sicheli_Vachal,_1898_performance",0.952175108,0.833986873
"Svastra_duplocincta_(Cockerell,_1905)_performance",0.952170625,0.8339
"Andrena_symphyti_Schmiedeknecht,_1883_performance",0.952135229,0.8763
"Centris_similis_(Fabricius,_1804)_performance",0.952132243,0.86518
"Melissodes_nigroaeneus_(Smith,_1854)_performance",0.952101242,0.837941961
"Plebeia_parkeri_Ayala,_1999_performance",0.952022083,0.89582
"Anthophorula_euphorbiae_(Timberlake,_1947)_performance",0.951955,0.86738
"Lasioglossum_coriaceum_(Smith,_1853)_performance",0.951925961,0.761667217
"Lasioglossum_pilosum_(Smith,_1853)_performance",0.951922822,0.781922562
"Amegilla_fallax_(Smith,_1879)_performance",0.951896237,0.784672632
"Ceratina_rufigastra_Cockerell,_1937_performance",0.951887518,0.817406939
"Lasioglossum_exlautum_(Cockerell,_1905)_performance",0.951872895,0.865598947
"Thectochlora_alaris_(Vachal,_1904)_performance",0.951815828,0.821815708
"Osmia_liogastra_Cockerell,_1933_performance",0.951771637,0.855105246
"Pseudoanthidium_immaculatum_(Smith,_1854)_performance",0.951756667,0.855313333
"Agapostemon_semimelleus_Cockerell,_1900_performance",0.951747992,0.850408182
"Protandrena_tomentosa_(Timberlake,_1973)_performance",0.951744286,0.833548571
"Exoneura_angophorae_Cockerell,_1912_performance",0.951744,0.80102
"Ashmeadiella_australis_(Cockerell,_1902)_performance",0.951725,0.861833333
"Nannotrigona_testaceicornis_(Lepeletier,_1836)_performance",0.951723865,0.831688687
"Andrena_rudbeckiae_Robertson,_1891_performance",0.951709116,0.837687708
"Andrena_carlini_Cockerell,_1901_performance",0.951694299,0.76983508
"Augochlorella_ephyra_(Schrottky,_1910)_performance",0.951683902,0.809184656
"Melissodes_tepidus_Cresson,_1878_performance",0.951643021,0.867643262
"Anthophora_robusta_(Klug,_1845)_performance",0.951634542,0.8526
"Coelioxys_sayi_Robertson,_1897_performance",0.951573078,0.78001084
"Osmia_exigua_Cresson,_1878_performance",0.951558632,0.830734752
"Lasioglossum_oceanicum_(Cockerell,_1916)_performance",0.951535404,0.797971068
"Hypanthidioides_bilobata_(Urban,_1997)_performance",0.951531238,0.87402
"Allodape_ceratinoides_Gribodo,_1884_performance",0.9515116,0.85214
"Nomada_obliterata_Cresson,_1863_performance",0.95147557,0.766023656
"Bombus_affinis_Cresson,_1863_performance",0.951455179,0.786974556
"Amegilla_mimadvena_(Cockerell,_1916)_performance",0.951434167,0.798120212
"Trichocolletes_venustus_(Smith,_1862)_performance",0.951323776,0.860128837
"Lasioglossum_callidum_(Sandhouse,_1924)_performance",0.951298366,0.829886843
"Melipona_rufiventris_Lepeletier,_1836_performance",0.95128123,0.867516774
"Eufriesea_rugosa_(Friese,_1899)_performance",0.951268039,0.8759
"Xenoglossodes_spissus_(Cresson,_1872)_performance",0.951198442,0.91198
